osm_id,lat,lon,category,subtype,name
way/77160913,24.450833,82.9815099,Power,plant,Obra Thermal Power Station
way/77362486,23.1741356,82.339611,Mining,quarry,Chirimiri Coal Mine
way/77362491,23.2030824,82.1240003,Mining,quarry,
way/77362496,23.1690461,81.9017028,Mining,quarry,
way/77362511,23.2116315,82.1490302,Mining,quarry,Rajnagar OCM Sector F
way/77362523,21.4987971,81.7837866,Industrial,industrial,
way/77362555,21.672524,82.084357,Industrial,industrial,
way/78203665,20.8897251,71.4276015,Mining,quarry,
way/78502882,31.2143696,75.4230619,Industrial,industrial,uggi adda
way/78503299,31.2141388,75.4238172,Industrial,industrial,uggi adda
way/78542610,28.7330743,77.101785,Power,plant,Rithala Power Plant
way/78799847,28.7279486,77.1857227,Industrial,wastewater_plant,Wastewater Treatment Plant
way/80511305,28.5471299,77.2834582,Industrial,wastewater_plant,Sewage Treatment Plant - Okhla
way/80511312,28.5090709,77.2890381,Industrial,industrial,Tughlakabad Inland Container Depot
way/81511974,28.3891428,77.2225463,Industrial,grinding_mill,Pali Stone Crusher Zone II
way/82395678,13.1055075,77.5802972,Industrial,industrial,Go Go International
way/82432589,13.105642,77.5794646,Industrial,industrial,Yelahanka Industrial Estate
way/82432608,13.1103043,77.5782375,Industrial,depot,BMTC Depot 30 (Yelahanka)
way/82508407,13.0958173,77.573853,Industrial,industrial,Mother Dairy
way/82716656,17.6976898,80.8652205,Industrial,industrial,ITC
way/82865087,11.461906,77.7818219,Mining,quarry,
way/82865093,11.4686456,77.7860185,Mining,quarry,
way/83003017,11.4517902,77.7923302,Industrial,mill,Pallava Textiles (P) Limited
way/83003020,11.4540418,77.7736743,Mining,quarry,
way/83003023,11.4552042,77.7709269,Mining,quarry,
way/83003025,11.4193375,77.7991586,Mining,quarry,
way/83003032,11.4308517,77.7912843,Mining,quarry,
way/83003036,11.4255691,77.7982961,Mining,quarry,
way/83003042,11.4188693,77.8014304,Mining,quarry,
way/83276626,19.0734787,73.1234817,Industrial,industrial,Maharashtra Industrial Development Centre - MIDC Taloja
way/83800639,11.279565,77.7598166,Mining,quarry,
way/83800696,11.2872308,77.7419846,Mining,quarry,
way/84086831,12.9023052,80.022825,Industrial,industrial,
way/84158776,8.7050303,77.3758963,Industrial,industrial,Madura Coats
way/84517895,22.4178163,87.8713127,Power,plant,Kolaghat Power Plant
way/84620839,11.2374865,77.5509985,Industrial,industrial,SIPCOT Perundurai
way/84730819,20.276102,86.6726079,Industrial,industrial,Paradip Port
way/84730852,19.3090047,84.9601546,Industrial,factory,Indian Rare Earth Limited (IREL)
way/84737250,11.1068582,79.1719463,Industrial,industrial,
way/84844174,19.1764899,72.8647212,Industrial,depot,Dindoshi BEST Bus Depot
way/84974954,19.1528575,72.8367962,Industrial,depot,Oshiwara BEST Bus Depot
way/85578249,12.3418549,76.6397128,Industrial,industrial,
way/85588694,13.0707396,80.0315493,Industrial,industrial,
way/86472982,31.6748756,74.8838423,Industrial,industrial,
way/87394421,8.4835621,76.9484077,Industrial,depot,Kerala State Road Transport Coorporation Garage
way/90606915,20.5764129,86.704076,Industrial,industrial,Tilk Rice and Oil Mill
way/90772752,8.470075,76.9258333,Industrial,industrial,FCI Godown
way/90989955,20.9173843,85.1626471,Industrial,industrial,
way/90989995,20.8286502,85.1578666,Industrial,industrial,NALCO
way/90989998,20.8531792,85.1937858,Power,plant,Angul Smelter power station
way/91005917,21.8217268,83.9031404,Mining,quarry,
way/91005918,21.7962977,83.8913435,Mining,quarry,Samaleswari Coal Mine
way/91005925,21.7623857,84.0217847,Industrial,industrial,Bhushan Power & Steel
way/91005938,21.7994139,83.861408,Industrial,industrial,
way/91576656,22.408036,69.0115032,Industrial,chemical,TATA Chemicals
way/91576658,22.4002472,69.0192397,Industrial,industrial,TATA Chemicals
way/91585872,22.3367861,69.8665828,Industrial,refinery,Reliance Refinery
way/91661220,23.2934981,85.2897405,Industrial,industrial,Heavy Engineering Corporation Limited
way/91882431,22.5526719,72.9714947,Industrial,industrial,Amul Dairy - Kaira Cooperative
way/92009586,22.3332145,87.2898201,Industrial,industrial,New Wagon Shop
way/92028603,20.7303524,76.534835,Industrial,industrial,
way/92071983,13.4188286,80.1177181,Industrial,industrial,
way/92071992,13.4143037,80.104668,Industrial,industrial,SIPCOT Gummidipundi
way/92192387,14.3435555,79.9321269,Industrial,industrial,Fodd Corporation of India Godowns
way/92890247,12.4239794,75.7337488,Industrial,industrial,
way/93059022,19.0395693,73.1090609,Industrial,industrial,
way/93059036,19.0227794,73.1106665,Industrial,industrial,Central Warehousing Corporation - Kalamboli
way/93059068,19.0302633,73.1102951,Industrial,industrial,Steel Market
way/93076075,28.9305141,77.0901312,Industrial,industrial,Rai Industrial Area
way/93323695,11.3628767,79.2277084,Industrial,industrial,Ramco Cements
way/93420249,9.1808843,77.8772587,Industrial,industrial,
way/93453287,9.3741609,77.6786845,Industrial,industrial,
way/93693981,13.20325,80.1508896,Industrial,industrial,
way/93938704,25.4348119,68.3363687,Industrial,industrial,Filtration Plant
way/94437998,13.0165054,77.5547442,Industrial,industrial,Karle Group
way/94527537,26.0650495,83.7070052,Industrial,industrial,
way/94527538,26.0660161,83.7078911,Mining,quarry,
way/94580942,26.0640902,83.7057952,Mining,quarry,
way/95392746,26.0801161,83.6978475,Mining,quarry,
way/95392794,26.0803906,83.6970687,Industrial,industrial,
way/95459503,26.0679079,83.6780325,Mining,quarry,
way/95459511,26.0710354,83.6749438,Mining,quarry,
way/95459531,26.0681102,83.6770656,Mining,quarry,
way/95459823,26.0664513,83.6900981,Mining,quarry,
way/95459939,26.0669097,83.6778704,Mining,quarry,
way/95459991,26.0685201,83.675866,Industrial,industrial,
way/95460024,26.0680811,83.6805488,Mining,quarry,
way/95460037,26.0693343,83.6688223,Mining,quarry,
way/95639895,13.0443277,80.0582061,Industrial,industrial,
way/95685685,26.0653607,83.674117,Mining,quarry,
way/95685695,26.0658812,83.6729159,Mining,quarry,
way/95685721,26.0644567,83.6738088,Mining,quarry,
way/95829837,14.5311763,75.7872029,Industrial,industrial,Harihar Polyfibers & Grasilene Division
way/95842992,12.5343274,76.9012177,Industrial,industrial,"Sugar Factory , Mandya"
way/96190486,17.9205385,77.5072033,Industrial,industrial,
way/96236060,8.1343721,77.4908228,Mining,quarry,
way/96621625,21.051406,75.8106446,Industrial,industrial,
way/96700447,21.0027774,75.5968558,Industrial,industrial,
way/96700462,21.0208739,75.6859889,Industrial,industrial,
way/96700478,20.9858347,75.5930387,Industrial,industrial,MIDC - Jalgaon
way/96705635,20.2589416,74.4520059,Industrial,industrial,Food Corporation of India
way/97004851,15.7254837,75.3890065,Industrial,industrial,
way/97032154,13.6672503,80.2263275,Industrial,industrial,Mobile Servicing Tower
way/97246706,9.9551599,76.2658088,Industrial,industrial,
way/97246720,9.9642654,76.2653406,Industrial,industrial,
way/97246721,9.9652737,76.2696847,Industrial,port,Kochi Port
way/97255502,15.6208047,77.2629621,Industrial,industrial,
way/97373740,12.9888904,77.7055856,Industrial,industrial,Bhoruka Gases Limited
way/97458070,18.7112864,79.5312952,Mining,quarry,Ramagundam III Coal Mine
way/97460539,18.7135863,79.4049941,Industrial,industrial,
way/97460542,18.7331873,79.3919273,Mining,quarry,
way/97462435,18.8421672,79.5059606,Mining,quarry,Srirampur II Coal Mine
way/97686666,13.1715301,80.3035105,Industrial,industrial,
way/97686683,13.1767665,80.3053382,Industrial,industrial,
way/97699163,18.6522815,73.8181275,Industrial,industrial,Tata Motors Limited
way/97895213,26.5194649,90.5314355,Industrial,refinery,Bongaigaon Refinery
way/98046412,6.9526465,79.8773489,Industrial,industrial,Kelanitissa Power Station Complex
way/98194163,12.9692416,77.6587646,Industrial,industrial,HAL Thermal Paintshop
way/98314137,7.9879722,79.8675389,Industrial,industrial,
way/98320608,17.3424215,77.4975575,Mining,quarry,
way/98357304,12.8611079,80.0712029,Industrial,industrial,
way/98357611,12.9013845,80.1823332,Industrial,industrial,
way/98366375,12.5570495,80.1723948,Power,plant,Madras Atomic Power Station
way/98623850,8.5556961,76.8720976,Industrial,industrial,FCI Kazhakkoottam
way/98939356,17.1276968,77.1783284,Mining,quarry,
way/99244331,6.9478022,79.8881593,Industrial,industrial,Ceylon Petroleum Orugodawatta Tank Farm
way/100019100,15.1745702,77.3600392,Industrial,industrial,Loco Shed
way/100066050,25.4464959,86.0061826,Industrial,industrial,
way/100787177,10.7894607,78.7213588,Industrial,industrial,Golden Rock Workshop
way/100851888,10.7621153,78.6874703,Industrial,industrial,
way/100855367,10.7604697,78.7881866,Industrial,electrical,BHEL Tiruchirappali Complex area
way/100989371,9.5341025,76.5236373,Industrial,industrial,
way/101225505,26.8203856,80.9045804,Industrial,industrial,Internal Street
way/101225597,26.8247628,80.9031759,Industrial,industrial,
way/101233633,13.070512,80.2003907,Industrial,industrial,Bus Parking
way/101272720,21.8501642,80.2274194,Mining,quarry,Bharveli Manganese Mines Balaghat
way/101365718,16.4252481,79.4208742,Mining,quarry,
way/101365721,16.4689059,79.4354197,Industrial,industrial,Cement Factory
way/101750901,22.586089,88.3502544,Industrial,industrial,
way/101750926,22.5904004,88.3508833,Industrial,industrial,
way/101757267,22.5772255,88.3470166,Industrial,industrial,
way/101757335,22.5822453,88.3484742,Industrial,industrial,
way/101765730,22.593099,88.353082,Industrial,industrial,
way/101818709,17.0602578,76.9796536,Industrial,industrial,ACC Cement
way/101848549,24.5955414,80.8591955,Industrial,industrial,
way/101848551,24.5951649,80.8473346,Industrial,industrial,
way/101848556,24.6299525,80.8928569,Mining,quarry,
way/101940025,21.4605648,80.2102277,Industrial,industrial,
way/101962503,19.8183494,79.2799504,Mining,quarry,
way/101962605,19.9995167,79.2888777,Power,plant,Chandrapur Super Thermal Power Station
way/101962632,19.8225445,79.338916,Mining,quarry,
way/101962668,19.9176035,79.306899,Mining,quarry,
way/101962679,19.8316865,79.3464983,Mining,quarry,Ballarpur Coal mine
way/102036207,22.5659943,88.3294075,Industrial,industrial,
way/102163116,13.0389212,80.1636051,Industrial,industrial,
way/102164751,13.0391542,80.1635993,Industrial,industrial,
way/102204775,22.2570303,84.5171197,Mining,quarry,
way/102204776,22.1989781,84.5888874,Industrial,industrial,
way/102296033,8.738504,77.7067613,Industrial,industrial,
way/102459239,13.1113005,80.1477061,Industrial,industrial,TI Cycles Of India
way/102459274,13.1124208,80.1565831,Industrial,industrial,
way/102520789,19.1548558,72.8781375,Industrial,works,Aarey Central Dairy
way/102545468,13.1293682,80.2838308,Industrial,industrial,
way/102545478,13.1190888,80.2702097,Industrial,industrial,Korukkupet Goods Shed
way/102545479,13.1328416,80.2848978,Industrial,industrial,
way/102546589,13.2489467,80.3277584,Power,plant,North Chennai Thermal Station
way/102546591,13.2544564,80.3003342,Industrial,industrial,
way/102553769,13.1558839,80.2718507,Industrial,industrial,
way/102553799,13.1888567,80.2673352,Industrial,industrial,
way/102553846,13.1874753,80.2720235,Industrial,industrial,
way/102553850,13.1845254,80.2663366,Industrial,industrial,
way/102565496,13.1784992,80.2749772,Industrial,industrial,
way/102565503,13.2070037,80.2647277,Industrial,industrial,
way/102565505,13.1741056,80.2749395,Industrial,refinery,CPCL Refinery
way/102565509,13.1680192,80.2861585,Industrial,industrial,
way/102575791,13.0529809,80.1357624,Industrial,industrial,
way/102575794,13.0540703,80.1194469,Industrial,industrial,
way/102575798,13.0540569,80.1315278,Industrial,industrial,
way/102575803,13.0494773,80.1204185,Industrial,industrial,
way/102575804,13.0556542,80.1414368,Industrial,industrial,
way/102577038,13.0373444,80.0416542,Industrial,industrial,
way/102577042,13.0546976,80.094813,Industrial,industrial,
way/102577044,13.0415029,80.0615913,Industrial,industrial,
way/102577050,13.0581202,80.0983303,Industrial,industrial,
way/102577053,13.0592895,80.1081887,Industrial,industrial,
way/102577055,13.0558263,80.1081619,Industrial,industrial,
way/102577056,13.0576706,80.0962459,Industrial,industrial,
way/102577057,13.041764,80.062983,Industrial,industrial,
way/102577059,13.0551963,80.0986365,Industrial,industrial,
way/102577062,13.058321,80.1006187,Industrial,industrial,
way/102577585,13.0327927,80.050764,Industrial,industrial,
way/102580568,12.9908454,80.2427657,Industrial,industrial,IITM Research Park
way/102591607,13.1331854,80.2819076,Industrial,industrial,Tondiarpet Diesel Loco Shed
way/102619680,22.2468425,91.7887089,Industrial,industrial,
way/102621116,22.2543697,91.8293313,Industrial,industrial,
way/102663584,13.1583274,80.2652729,Industrial,industrial,
way/102663615,13.1754936,80.2598091,Industrial,industrial,
way/102664278,13.1751037,80.1972059,Industrial,industrial,
way/102664280,13.151624,80.2204354,Industrial,industrial,
way/102664281,13.1430968,80.2174011,Industrial,industrial,
way/102664283,13.1472209,80.2264593,Industrial,industrial,
way/102664285,13.1505702,80.2077778,Industrial,industrial,
way/102664286,13.1271056,80.2371456,Industrial,industrial,
way/102664287,13.1486124,80.2079084,Industrial,industrial,
way/102664288,13.1768457,80.1953523,Industrial,industrial,
way/102664290,13.1527666,80.2061462,Industrial,industrial,
way/102664291,13.1549684,80.207232,Industrial,industrial,
way/102664292,13.1413395,80.2225558,Industrial,industrial,
way/102667266,13.0693718,80.2033527,Industrial,industrial,
way/103164993,30.843696,76.93006,Industrial,industrial,
way/103170664,28.7399156,77.7707813,Industrial,industrial,FCI
way/103170709,28.5926623,77.6157433,Power,plant,Dadri Powerplant
way/103293010,12.7766386,77.6367729,Industrial,industrial,Jigani Industrial Estate
way/103293015,12.8138768,77.6954365,Industrial,industrial,Bommasandra Industrial Estate
way/103301627,12.6941408,77.778683,Industrial,industrial,
way/103301646,12.7606084,77.8068198,Industrial,industrial,Sipcot Phase-I Industrial Complex
way/103301666,12.7662362,77.787363,Industrial,industrial,Ashok Leyland
way/103301699,12.7284891,77.8764925,Industrial,industrial,Sipcot Phase II Industrial Complex
way/103390630,17.0415602,82.1552065,Industrial,industrial,FCI
way/103405782,16.7445409,82.2989946,Industrial,industrial,Reliance Industries
way/103427918,13.5382445,80.0045303,Industrial,industrial,
way/103488778,6.686847,80.0935796,Industrial,wastewater_plant,Kandana pumping station
way/104170107,11.6551048,78.0319565,Industrial,industrial,Salem Steel Plant
way/104222937,28.2261167,79.2480543,Industrial,industrial,IFFCO
way/104418717,26.0650907,83.6893196,Industrial,industrial,
way/104495231,23.1167601,70.075494,Industrial,industrial,
way/104567860,28.1553228,78.4079725,Power,plant,Narora Atomic Power Station
way/104639406,20.3525412,72.9178744,Industrial,industrial,
way/104639408,20.3544613,72.9133443,Industrial,industrial,Vapi spectro chemicals private limited.
way/104640685,20.2865248,72.9931118,Industrial,industrial,
way/104640686,20.2455825,73.007469,Industrial,industrial,
way/104647201,21.1583023,72.6676834,Industrial,industrial,
way/104647203,21.1098624,72.6437334,Industrial,works,ArcelorMittal Nippon Steel India
way/104647204,21.1655699,72.7053226,Industrial,industrial,
way/104647206,21.1598137,72.7317118,Industrial,industrial,OIl & Natural Gas Corporation
way/104647207,21.160087,72.6559164,Industrial,works,L&T
way/104688380,29.9757414,78.2216394,Industrial,industrial,
way/104799261,30.2490082,74.9176468,Industrial,industrial,National Fertilizer Limited
way/104799276,30.2329438,74.9128123,Industrial,industrial,
way/104805106,29.1716299,74.0173417,Power,plant,Suratgarh Super Thermal Power Plant
way/104805109,30.1615872,74.9824422,Industrial,industrial,Hindustan Petroleum Oil Depot
way/104867037,22.2594464,91.7952231,Industrial,industrial,
way/105015950,22.606815,88.3672873,Industrial,industrial,
way/105106426,22.2465173,91.7907862,Industrial,industrial,
way/105106427,22.2471875,91.7937757,Industrial,industrial,SAPL
way/105251339,15.0786341,76.4866567,Mining,quarry,
way/105251344,15.1391224,76.5278662,Mining,quarry,
way/105251345,15.0839361,76.4961771,Mining,quarry,
way/105741925,22.5744364,88.3762147,Industrial,industrial,
way/105833291,22.5671027,88.3800523,Industrial,industrial,
way/105833304,22.5665281,88.3762749,Industrial,industrial,
way/106360548,12.9612862,77.638328,Industrial,industrial,
way/106369928,12.9652059,77.6364356,Industrial,industrial,BESCOM
way/106483736,33.9932437,71.4595982,Industrial,industrial,Water and Sewage Treatment Plant
way/106496263,18.5242563,73.9135629,Industrial,industrial,
way/106496515,18.5099319,73.9154482,Industrial,industrial,Hadapsar Industrial Estate
way/106620876,18.6289305,73.8314352,Industrial,industrial,MIDC Bhosari
